policy,total_cost,downtime_hours,num_failures,num_pm,num_cbm_actions,num_inspections
RTF,108156.31824803051,60.26053041338417,4,0,0,0
RTF,55829.13043919553,33.04855073199255,2,0,0,0
RTF,25341.046615557112,12.235077692595189,1,0,0,0
RTF,73251.32324984469,32.08553874974113,3,0,0,0
RTF,50948.27699670337,24.913794994505615,2,0,0,0
RTF,143490.5274477809,59.15087907963485,6,0,0,0
RTF,68460.94411720216,24.101573528670265,3,0,0,0
RTF,97954.66701947596,43.25777836579328,4,0,0,0
RTF,96069.25047126008,40.11541745210013,4,0,0,0
RTF,70402.17767767685,27.3369627961281,3,0,0,0
RTF,29127.038517909947,18.54506419651658,1,0,0,0
RTF,54813.25205575378,31.355420092922962,2,0,0,0
RTF,180661.00201595714,91.1016700265952,7,0,0,0
RTF,109888.20402260101,63.147006704335034,4,0,0,0
RTF,26462.554888740826,14.104258147901376,1,0,0,0
RTF,96931.679737913,41.55279956318835,4,0,0,0
RTF,161113.97244285097,88.52328740475163,6,0,0,0
RTF,22820.982060711875,8.034970101186456,1,0,0,0
RTF,46213.92954459988,17.02321590766646,2,0,0,0
RTF,120728.07954720894,51.21346591201491,5,0,0,0
RTF,119425.19380037156,49.04198966728593,5,0,0,0
RTF,76950.11483439777,38.25019139066296,3,0,0,0
RTF,72414.60140047227,30.691002334120448,3,0,0,0
RTF,23318.757125348304,8.864595208913842,1,0,0,0
RTF,50790.17424176006,24.650290402933436,2,0,0,0
RTF,50226.677375339976,23.71112895889995,2,0,0,0
RTF,47087.08649956253,18.478477499270895,2,0,0,0
RTF,49668.11651627117,22.78019419378528,2,0,0,0
RTF,47446.86856097351,19.078114268289184,2,0,0,0
RTF,91948.7539508426,33.247923251404345,4,0,0,0
RTF,52515.72452101372,27.526207535022856,2,0,0,0
RTF,26856.012805189697,14.760021341982833,1,0,0,0
RTF,116198.85742001006,43.66476236668342,5,0,0,0
RTF,145693.33647922607,92.82222746537678,5,0,0,0
RTF,53534.08935301927,29.223482255032113,2,0,0,0
RTF,93513.88887948952,35.856481465815875,4,0,0,0
RTF,26301.598042725658,13.835996737876092,1,0,0,0
RTF,71984.51069361158,29.974184489352638,3,0,0,0
RTF,101321.63621782386,48.869393696373116,4,0,0,0
RTF,56860.119913634866,34.76686652272477,2,0,0,0
RTF,47362.839075749696,18.938065126249498,2,0,0,0
RTF,70040.03219005771,26.733386983429508,3,0,0,0
RTF,78561.73976010698,40.93623293351165,3,0,0,0
RTF,128080.36007409477,63.467266790157936,5,0,0,0
RTF,94556.50244933304,37.5941707488884,4,0,0,0
RTF,74958.30790759344,34.930513179322396,3,0,0,0
RTF,103037.21259663349,51.7286876610558,4,0,0,0
RTF,74183.78458753362,33.63964097922271,3,0,0,0
RTF,57501.23608187691,35.83539346979485,2,0,0,0
RTF,127625.36099780291,62.7089349963382,5,0,0,0
RTF,68926.72846130587,24.87788076884312,3,0,0,0
RTF,68817.91730886298,24.69652884810496,3,0,0,0
RTF,46820.02227836456,18.033370463940933,2,0,0,0
RTF,79632.92822901625,42.72154704836041,3,0,0,0
RTF,124931.62541987066,58.219375699784436,5,0,0,0
RTF,75610.77801654878,36.017963360914635,3,0,0,0
RTF,101785.63897132642,49.642731618877384,4,0,0,0
RTF,54092.71708301142,30.154528471685698,2,0,0,0
RTF,74021.82731445081,33.36971219075136,3,0,0,0
RTF,127907.45615478593,63.17909359130989,5,0,0,0
RTF,109354.6663860325,62.257777310054195,4,0,0,0
RTF,96267.24130634626,40.44540217724378,4,0,0,0
RTF,91562.40905654505,32.604015094241745,4,0,0,0
RTF,82675.57679955078,47.792627999251295,3,0,0,0
RTF,62665.842915611494,44.44307152601916,2,0,0,0
RTF,24167.103588532493,10.27850598088749,1,0,0,0
RTF,103023.8742090352,51.70645701505868,4,0,0,0
RTF,94156.10547758965,36.92684246264941,4,0,0,0
RTF,119212.77464774347,48.687957746239114,5,0,0,0
RTF,103868.79030908282,53.114650515138024,4,0,0,0
RTF,69948.67641465175,26.58112735775292,3,0,0,0
RTF,125096.98624185301,58.494977069755016,5,0,0,0
RTF,92777.02784785166,34.62837974641943,4,0,0,0
RTF,103866.3674847058,53.11061247450966,4,0,0,0
RTF,82112.53738863778,46.85422898106296,3,0,0,0
RTF,47285.33601605119,18.808893360085314,2,0,0,0
RTF,43814.306724407186,13.02384454067864,2,0,0,0
RTF,44495.68871817757,14.15948119696261,2,0,0,0
RTF,76631.46717482491,37.71911195804151,3,0,0,0
RTF,70799.57840127811,27.99929733546351,3,0,0,0
RTF,84974.54948639381,51.62424914398967,3,0,0,0
RTF,79405.35692299463,42.34226153832438,3,0,0,0
RTF,106375.43897063873,57.292398284397876,4,0,0,0
RTF,75964.78663723276,36.60797772872126,3,0,0,0
RTF,100148.29913546983,46.913831892449736,4,0,0,0
RTF,71851.74260891869,29.75290434819781,3,0,0,0
RTF,66063.95582450935,20.106593040848914,3,0,0,0
RTF,81178.05410787003,45.296756846450045,3,0,0,0
RTF,72202.5881518156,30.337646919692645,3,0,0,0
RTF,83349.8553362943,48.916425560490495,3,0,0,0
RTF,53517.52294382763,29.195871573046055,2,0,0,0
RTF,82032.28797278291,46.72047995463819,3,0,0,0
RTF,52081.16562830999,26.80194271384997,2,0,0,0
RTF,131886.3758587949,69.81062643132482,5,0,0,0
RTF,55527.775191765846,32.5462919862764,2,0,0,0
RTF,50352.22729433025,23.92037882388376,2,0,0,0
RTF,25851.50607474789,13.085843457913148,1,0,0,0
RTF,50988.2120431486,24.980353405247655,2,0,0,0
RTF,46324.358538889835,17.207264231483048,2,0,0,0
RTF,46653.19049333362,17.75531748888936,2,0,0,0
RTF,71830.83005046661,29.718050084111017,3,0,0,0
RTF,75571.35336855006,35.9522556142501,3,0,0,0
RTF,81445.4682250593,45.742447041765516,3,0,0,0
RTF,69957.07140566193,26.59511900943656,3,0,0,0
RTF,25371.251976420823,12.28541996070137,1,0,0,0
RTF,73809.51663829896,33.01586106383161,3,0,0,0
RTF,59440.026526194706,39.06671087699119,2,0,0,0
RTF,100173.29687986475,46.95549479977458,4,0,0,0
RTF,71350.54816110326,28.917580268505418,3,0,0,0
RTF,54880.406929920675,31.467344883201118,2,0,0,0
RTF,131473.31463491422,69.1221910581904,5,0,0,0
RTF,122441.88487834958,54.06980813058266,5,0,0,0
RTF,68762.2034790618,24.603672465103013,3,0,0,0
RTF,80988.42935268952,44.98071558781588,3,0,0,0
RTF,108362.88872766428,60.60481454610712,4,0,0,0
RTF,98307.47358816746,43.845789313612435,4,0,0,0
RTF,47199.061375528516,18.665102292547523,2,0,0,0
RTF,54554.37833488808,30.92396389148013,2,0,0,0
RTF,71622.70268252929,29.371171137548814,3,0,0,0
RTF,70239.29783415912,27.065496390265196,3,0,0,0
RTF,50058.2399865959,23.43039997765983,2,0,0,0
RTF,75283.68643849708,35.47281073082846,3,0,0,0
RTF,55356.79212194628,32.2613202032438,2,0,0,0
RTF,94288.14604786335,67.14691007977225,3,0,0,0
RTF,43933.04851312778,13.221747521879626,2,0,0,0
RTF,104537.1827782185,54.22863796369751,4,0,0,0
RTF,73857.4048221793,33.09567470363217,3,0,0,0
RTF,73283.34212453716,32.13890354089528,3,0,0,0
RTF,144242.1295065863,60.4035491776438,6,0,0,0
RTF,77263.82042413333,38.773034040222214,3,0,0,0
RTF,71779.35269330934,29.6322544888489,3,0,0,0
RTF,54055.98800198625,30.093313336643753,2,0,0,0
RTF,77225.16152658901,38.708602544315035,3,0,0,0
RTF,92900.97997187593,34.83496661979322,4,0,0,0
RTF,78390.10790214146,40.65017983690245,3,0,0,0
RTF,50219.6696819058,23.69944946984299,2,0,0,0
RTF,138475.37941930848,80.79229903218081,5,0,0,0
RTF,94214.71349600196,67.0245224933366,3,0,0,0
RTF,73438.71308759517,32.397855145991954,3,0,0,0
RTF,84644.13904505661,51.07356507509435,3,0,0,0
RTF,93797.3850554438,36.32897509240634,4,0,0,0
RTF,80556.67139016396,44.26111898360659,3,0,0,0
RTF,69153.2789173392,25.255464862231975,3,0,0,0
RTF,71280.94858878013,28.80158098130022,3,0,0,0
RTF,54454.74499926674,30.757908332111235,2,0,0,0
RTF,93803.68872195767,36.3394812032628,4,0,0,0
RTF,70904.30687156311,28.173844785938503,3,0,0,0
RTF,109982.01987729347,63.3033664621558,4,0,0,0
RTF,76936.07322710386,38.22678871183976,3,0,0,0
RTF,93481.92207383222,65.80320345638705,3,0,0,0
RTF,103749.56471870947,52.91594119784912,4,0,0,0
RTF,76198.66854935807,36.9977809155968,3,0,0,0
RTF,83251.25598665996,48.752093311099955,3,0,0,0
RTF,75444.72373324886,35.741206222081445,3,0,0,0
RTF,95234.87547445722,38.724792457428705,4,0,0,0
RTF,71050.75461169737,28.417924352828955,3,0,0,0
RTF,120646.42878666762,51.07738131111269,5,0,0,0
RTF,68835.3678560952,24.725613093492,3,0,0,0
RTF,49792.92485559815,22.988208092663584,2,0,0,0
RTF,79093.18290801425,41.82197151335708,3,0,0,0
RTF,115444.88494712657,42.40814157854428,5,0,0,0
RTF,75862.01188273026,36.436686471217115,3,0,0,0
RTF,81072.0189580442,45.12003159674032,3,0,0,0
RTF,48723.743736597215,21.206239560995353,2,0,0,0
RTF,105080.20789944776,55.13367983241295,4,0,0,0
RTF,101482.84783358753,49.138079722645905,4,0,0,0
RTF,69359.51094900639,25.599184915010646,3,0,0,0
RTF,74136.73648369501,33.561227472825,3,0,0,0
RTF,76692.45189993207,37.82075316655346,3,0,0,0
RTF,50225.75590542106,23.709593175701755,2,0,0,0
RTF,81579.23892194816,45.96539820324692,3,0,0,0
RTF,72918.75770740566,31.53126284567611,3,0,0,0
RTF,98766.21852387328,44.61036420645544,4,0,0,0
RTF,100685.1571719833,47.808595286638834,4,0,0,0
RTF,81236.35359217992,45.39392265363321,3,0,0,0
RTF,69135.94914051954,25.226581900865902,3,0,0,0
RTF,110252.90390319383,63.754839838656366,4,0,0,0
RTF,91211.53620269388,62.019227004489814,3,0,0,0
RTF,28023.906096810533,16.706510161350888,1,0,0,0
RTF,103796.34064957732,52.9939010826289,4,0,0,0
RTF,48031.200007005515,20.05200001167586,2,0,0,0
RTF,75325.73198592276,35.5428866432046,3,0,0,0
RTF,71994.69467850208,29.991157797503476,3,0,0,0
RTF,72383.56723224968,30.639278720416144,3,0,0,0
RTF,68499.27771506287,24.165462858438097,3,0,0,0
RTF,88640.3334765942,57.733889127656994,3,0,0,0
RTF,55606.52279114437,32.67753798524062,2,0,0,0
RTF,50375.87347273797,23.95978912122995,2,0,0,0
RTF,106575.30332687857,57.625505544797605,4,0,0,0
RTF,55979.94768735225,33.29991281225375,2,0,0,0
RTF,60698.49372792213,41.16415621320355,2,0,0,0
RTF,102454.67013321994,50.757783555366565,4,0,0,0
RTF,109561.36751171183,62.602279186186365,4,0,0,0
RTF,109060.07944794872,61.76679907991455,4,0,0,0
RTF,109280.63970387378,62.13439950645629,4,0,0,0
RTF,72709.1240757512,31.181873459585315,3,0,0,0
RTF,68482.80460155517,24.138007669258606,3,0,0,0
RTF,120130.21866463037,80.21703110771728,4,0,0,0
RTF,60046.00063550154,40.076667725835904,2,0,0,0
RTF,47282.24255104759,18.80373758507931,2,0,0,0
RTF,74555.16815823194,34.25861359705323,3,0,0,0
RTF,76782.70953783431,37.971182563057184,3,0,0,0
RTF,44338.27151470195,13.89711919116991,2,0,0,0
RTF,56271.8299514267,33.78638325237784,2,0,0,0
RTF,51399.007276205826,25.665012127009717,2,0,0,0
RTF,46900.15908278531,18.16693180464217,2,0,0,0
RTF,47379.042315807375,18.965070526345627,2,0,0,0
RTF,57882.10644644911,36.470177410748505,2,0,0,0
RTF,99131.41228911912,45.21902048186518,4,0,0,0
RTF,48244.529455396616,20.407549092327688,2,0,0,0
RTF,98277.14926334516,43.795248772241926,4,0,0,0
RTF,119296.35725600607,48.82726209334345,5,0,0,0
RTF,130963.63437633957,68.27272396056597,5,0,0,0
RTF,78764.69822959536,41.2744970493256,3,0,0,0
RTF,94600.96867040466,37.66828111734108,4,0,0,0
RTF,92173.7599363944,33.62293322732399,4,0,0,0
RTF,95384.82720618759,38.974712010312665,4,0,0,0
RTF,71344.34879587896,28.9072479931316,3,0,0,0
RTF,69785.62265720202,26.309371095336708,3,0,0,0
RTF,98267.00764543044,43.77834607571741,4,0,0,0
RTF,50357.75094743786,23.92958491239643,2,0,0,0
RTF,81744.26604148059,46.24044340246765,3,0,0,0
RTF,77527.88653704275,39.213144228404595,3,0,0,0
RTF,93267.88643512745,35.446477391879064,4,0,0,0
RTF,77585.80240379993,39.309670672999864,3,0,0,0
RTF,68079.50915384994,23.465848589749918,3,0,0,0
RTF,74254.72111788786,33.7578685298131,3,0,0,0
RTF,95114.27773147327,38.523796219122126,4,0,0,0
RTF,22082.205387911272,6.8036756465187835,1,0,0,0
RTF,45180.29866555515,15.300497775925251,2,0,0,0
RTF,49418.422923154445,22.364038205257412,2,0,0,0
RTF,47349.11611616262,18.915193526937706,2,0,0,0
RTF,73672.77263813894,32.787954396898236,3,0,0,0
RTF,96606.91624718538,41.0115270786423,4,0,0,0
RTF,46496.618082696266,17.494363471160447,2,0,0,0
RTF,71724.79127575344,29.541318792922397,3,0,0,0
RTF,24697.370663835092,11.162284439725152,1,0,0,0
RTF,98241.87144238004,43.73645240396675,4,0,0,0
RTF,55361.82215446848,32.26970359078081,2,0,0,0
RTF,95903.19252345097,39.83865420575162,4,0,0,0
RTF,71377.40141769673,28.96233569616121,3,0,0,0
RTF,46393.02261450226,17.321704357503762,2,0,0,0
RTF,99189.55355719812,45.31592259533018,4,0,0,0
RTF,82126.93743054639,46.87822905091064,3,0,0,0
RTF,56153.438032799575,33.58906338799929,2,0,0,0
RTF,90939.20004250754,61.56533340417922,3,0,0,0
RTF,45128.73092572886,15.21455154288143,2,0,0,0
RTF,79326.9915005726,42.21165250095434,3,0,0,0
RTF,96354.05443338174,40.5900907223029,4,0,0,0
RTF,51022.498083046055,25.037496805076756,2,0,0,0
RTF,49461.72152417559,22.436202540292655,2,0,0,0
RTF,128248.91685437389,63.748194757289845,5,0,0,0
RTF,47885.36410636304,19.808940177271744,2,0,0,0
RTF,80462.89140438987,44.104819007316465,3,0,0,0
RTF,48812.75277111454,21.354587951857553,2,0,0,0
RTF,48102.4357143831,20.170726190638504,2,0,0,0
RTF,142322.95556971614,57.20492594952691,6,0,0,0
RTF,125876.29021365111,59.793817022751824,5,0,0,0
RTF,105625.94334130952,56.04323890218252,4,0,0,0
RTF,57522.755700234455,35.87125950039075,2,0,0,0
RTF,68391.2016640076,23.985336106679327,3,0,0,0
RTF,53972.04455113341,29.95340758522235,2,0,0,0
RTF,52358.79830625312,27.264663843755194,2,0,0,0
RTF,51305.44446636591,25.509074110609845,2,0,0,0
RTF,78794.5944058508,41.32432400975134,3,0,0,0
RTF,73869.3525048873,33.1155875081455,3,0,0,0
RTF,102851.78316805758,51.419638613429306,4,0,0,0
RTF,67300.21342095081,22.167022368251356,3,0,0,0
RTF,71408.92525848719,29.014875430811983,3,0,0,0
RTF,50556.45614826206,24.26076024710345,2,0,0,0
RTF,92125.7585093311,33.5429308488852,4,0,0,0
RTF,49046.44951647801,21.744082527463355,2,0,0,0
RTF,146030.70025976648,63.38450043294418,6,0,0,0
RTF,97168.29110151186,41.947151835853084,4,0,0,0
RTF,95597.21022240937,39.32868370401562,4,0,0,0
RTF,52561.10673738332,27.601844562305537,2,0,0,0
RTF,74141.77254148891,33.569620902481525,3,0,0,0
RTF,95790.72476351426,39.65120793919043,4,0,0,0
RTF,56243.30519860127,33.738841997668786,2,0,0,0
RTF,96340.70819892919,40.56784699821532,4,0,0,0
RTF,52143.8563896696,26.90642731611601,2,0,0,0
RTF,104534.60236965778,54.22433728276296,4,0,0,0
RTF,83754.2989012482,49.59049816874699,3,0,0,0
RTF,54813.726676362785,31.356211127271308,2,0,0,0
RTF,99572.83926006942,45.95473210011571,4,0,0,0
RTF,54368.616324691626,30.61436054115271,2,0,0,0
RTF,117398.28135011306,75.66380225018843,4,0,0,0
RTF,51672.63518753017,26.12105864588361,2,0,0,0
RTF,54244.33743680633,30.407229061343884,2,0,0,0
RTF,44439.07495193441,14.065124919890682,2,0,0,0
RTF,52547.52151621179,27.579202527019646,2,0,0,0
RTF,69258.66421028828,25.43110701714713,3,0,0,0
RTF,72787.36162883017,31.312269381383622,3,0,0,0
RTF,81809.79555422268,46.349659257037814,3,0,0,0
RTF,110038.82181819096,33.398036363651606,5,0,0,0
RTF,69968.38409478396,26.613973491306606,3,0,0,0
RTF,72340.66440934406,30.567774015573413,3,0,0,0
RTF,70324.34031946794,27.207233865779887,3,0,0,0
RTF,82057.87176406472,46.76311960677454,3,0,0,0
RTF,74025.43140466383,33.37571900777306,3,0,0,0
RTF,94533.9277145212,37.55654619086866,4,0,0,0
RTF,51190.92392260747,25.31820653767911,2,0,0,0
RTF,111286.17324015265,65.47695540025444,4,0,0,0
RTF,99613.98893273252,46.02331488788752,4,0,0,0
RTF,44001.545557929494,13.335909263215818,2,0,0,0
RTF,75438.61025392808,35.731017089880126,3,0,0,0
RTF,74375.71816323635,33.95953027206059,3,0,0,0
RTF,71218.5984656817,28.697664109469503,3,0,0,0
RTF,107484.03651818671,59.14006086364452,4,0,0,0
RTF,23717.00454107399,9.528340901789987,1,0,0,0
RTF,46708.41734068458,17.847362234474307,2,0,0,0
RTF,94066.17561350243,36.776959355837384,4,0,0,0
RTF,98319.99371096928,43.86665618494879,4,0,0,0
RTF,100360.892930947,47.268154884911645,4,0,0,0
RTF,100567.64378522724,47.61273964204541,4,0,0,0
RTF,80878.56853280992,44.79761422134987,3,0,0,0
RTF,71918.45081221552,29.864084687025866,3,0,0,0
RTF,101983.0734881194,49.971789146865675,4,0,0,0
RTF,79264.21269466018,42.107021157766965,3,0,0,0
RTF,105711.0865720778,56.1851442867963,4,0,0,0
RTF,73238.59781149082,32.06432968581804,3,0,0,0
RTF,91868.05491176674,33.113424852944554,4,0,0,0
RTF,29826.39156923715,19.710652615395247,1,0,0,0
RTF,75049.70162162816,35.08283603604694,3,0,0,0
RTF,118095.03979041372,46.82506631735619,5,0,0,0
RTF,69107.66855102462,25.179447585041032,3,0,0,0
RTF,81525.65664790553,45.876094413175885,3,0,0,0
RTF,50127.447743034514,23.54574623839085,2,0,0,0
RTF,51508.738087428246,25.847896812380405,2,0,0,0
RTF,47309.716056253776,18.849526760422968,2,0,0,0
RTF,52499.185480634,27.49864246772333,2,0,0,0
RTF,113668.68969582871,69.4478161597145,4,0,0,0
RTF,70550.3298007723,27.583883001287187,3,0,0,0
RTF,138376.15211854383,80.62692019757307,5,0,0,0
RTF,65697.96501715507,19.496608361925112,3,0,0,0
RTF,73138.9767483446,31.898294580574337,3,0,0,0
RTF,76964.24812257846,38.2737468709641,3,0,0,0
RTF,73294.1005528938,32.15683425482299,3,0,0,0
RTF,76390.2938771669,37.31715646194484,3,0,0,0
RTF,80012.68873934797,43.35448123224661,3,0,0,0
RTF,125311.70709228507,58.85284515380846,5,0,0,0
RTF,56749.955058660016,34.58325843110002,2,0,0,0
RTF,76995.11154281953,38.32518590469923,3,0,0,0
RTF,103159.62541983502,51.932709033058366,4,0,0,0
RTF,52175.627158986725,26.959378598311197,2,0,0,0
RTF,68498.6639092357,24.16443984872619,3,0,0,0
RTF,49562.829175688814,22.604715292814696,2,0,0,0
RTF,101730.45209111382,49.5507534851897,4,0,0,0
RTF,107472.75506679443,59.121258444657386,4,0,0,0
RTF,72533.54180446001,30.889236340766686,3,0,0,0
RTF,49196.63700754134,21.99439501256891,2,0,0,0
RTF,50634.588520427074,24.39098086737846,2,0,0,0
RTF,99545.48935204034,45.909148920067224,4,0,0,0
RTF,74379.69898020988,33.96616496701647,3,0,0,0
RTF,102653.6730712597,51.08945511876616,4,0,0,0
RTF,48795.55925514897,21.325932091914957,2,0,0,0
RTF,69265.59714025764,25.4426619004294,3,0,0,0
RTF,48594.68394688488,20.991139911474797,2,0,0,0
RTF,47088.33735970232,18.48056226617053,2,0,0,0
RTF,52034.92361498921,26.724872691648674,2,0,0,0
RTF,69353.5350434433,25.58922507240551,3,0,0,0
RTF,46981.045548136506,18.301742580227504,2,0,0,0
RTF,24601.841910160896,11.003069850268158,1,0,0,0
RTF,53175.922004879525,28.626536674799205,2,0,0,0
RTF,51736.59031451568,26.2276505241928,2,0,0,0
RTF,46850.34609119247,18.083910151987446,2,0,0,0
RTF,90084.51741610392,30.140862360173188,4,0,0,0
RTF,79528.26670447201,42.547111174120005,3,0,0,0
RTF,59407.3566838519,39.012261139753164,2,0,0,0
RTF,47122.46410310047,18.537440171834124,2,0,0,0
RTF,48861.52601434651,21.435876690577523,2,0,0,0
RTF,55591.53714478137,32.65256190796894,2,0,0,0
RTF,73166.49091101797,31.944151518363284,3,0,0,0
RTF,47924.8577416218,19.87476290270301,2,0,0,0
RTF,60646.015609194,41.076692681990004,2,0,0,0
RTF,108923.42469969849,61.539041166164154,4,0,0,0
RTF,75168.16650136236,35.28027750227059,3,0,0,0
RTF,61773.91154364821,42.95651923941369,2,0,0,0
RTF,52405.80315532861,27.34300525888103,2,0,0,0
RTF,96988.03953244936,41.646732554082256,4,0,0,0
RTF,52436.70486105764,27.39450810176273,2,0,0,0
RTF,73759.35559985485,32.93225933309144,3,0,0,0
RTF,102825.92271845802,51.37653786409669,4,0,0,0
RTF,73375.73971258242,32.29289952097071,3,0,0,0
RTF,73700.83755395692,32.83472925659488,3,0,0,0
RTF,73457.97901596168,32.4299650266028,3,0,0,0
RTF,53428.73927800088,29.047898796668136,2,0,0,0
RTF,74685.15990293748,34.47526650489579,3,0,0,0
RTF,48827.874226529544,21.37979037754924,2,0,0,0
RTF,53707.91007278707,29.51318345464511,2,0,0,0
RTF,46911.497348198405,18.185828913664015,2,0,0,0
RTF,22372.002099533365,7.28667016588894,1,0,0,0
RTF,106590.31907926028,57.65053179876714,4,0,0,0
RTF,52158.9278072169,26.931546345361507,2,0,0,0
RTF,58013.32467544985,36.68887445908308,2,0,0,0
RTF,97654.9998697188,42.75833311619799,4,0,0,0
RTF,104659.18922093426,54.43198203489042,4,0,0,0
RTF,100380.382838834,47.300638064723344,4,0,0,0
RTF,109054.31775905359,61.75719626508932,4,0,0,0
RTF,55560.25290281192,32.60042150468653,2,0,0,0
RTF,45347.90021015552,15.579833683592533,2,0,0,0
RTF,74121.32379505323,33.53553965842205,3,0,0,0
RTF,78125.6842731305,40.2094737885508,3,0,0,0
RTF,74150.78158422568,33.58463597370949,3,0,0,0
RTF,66909.87965518775,51.51646609197957,2,0,0,0
RTF,48262.509255886165,20.43751542647695,2,0,0,0
RTF,51794.89635438153,26.32482725730256,2,0,0,0
RTF,73526.4278068927,32.54404634482114,3,0,0,0
RTF,78004.80658438998,40.008010973983296,3,0,0,0
RTF,102617.88527020419,51.029808783673644,4,0,0,0
RTF,99228.32103918499,45.380535065308315,4,0,0,0
RTF,51341.70988247919,25.56951647079865,2,0,0,0
RTF,76961.54022912783,38.26923371521306,3,0,0,0
RTF,50766.79684439138,24.611328073985625,2,0,0,0
RTF,127074.88456520592,61.79147427534319,5,0,0,0
RTF,50474.10762710617,24.12351271184362,2,0,0,0
RTF,75621.85175968385,36.036419599473085,3,0,0,0
RTF,78652.0588822639,41.08676480377315,3,0,0,0
RTF,84748.85954424262,51.24809924040437,3,0,0,0
RTF,71253.02808902293,28.75504681503822,3,0,0,0
RTF,112057.90665156106,66.76317775260179,4,0,0,0
RTF,77840.3532154581,39.73392202576351,3,0,0,0
RTF,46666.807578968845,17.778012631614736,2,0,0,0
RTF,76971.20337576722,38.28533895961202,3,0,0,0
RTF,69878.99792863982,26.464996547733023,3,0,0,0
RTF,46340.68246998412,17.234470783306875,2,0,0,0
RTF,71790.38504350785,29.65064173917976,3,0,0,0
RTF,82253.0292696165,47.0883821160275,3,0,0,0
RTF,50012.72904194427,23.35454840324045,2,0,0,0
RTF,75284.68493550857,35.47447489251428,3,0,0,0
RTF,77610.66890534389,39.35111484223982,3,0,0,0
RTF,99564.15519549948,45.9402586591658,4,0,0,0
RTF,101453.1367236428,49.08856120607135,4,0,0,0
RTF,72103.88445349807,30.173140755830122,3,0,0,0
RTF,44985.19499145767,14.975324985762777,2,0,0,0
RTF,101301.81174175662,48.836352902927715,4,0,0,0
RTF,54948.77712211275,31.581295203521247,2,0,0,0
RTF,107646.48882124868,59.41081470208116,4,0,0,0
RTF,21007.020391789833,5.011700652983053,1,0,0,0
RTF,73302.62068036877,32.17103446728129,3,0,0,0
RTF,113631.50463953066,69.38584106588442,4,0,0,0
RTF,82100.46605464561,46.83411009107603,3,0,0,0
RTF,49693.13407830871,22.821890130514507,2,0,0,0
RTF,78272.57565636732,40.45429276061219,3,0,0,0
RTF,104350.7201238982,53.91786687316366,4,0,0,0
RTF,86731.23429868212,54.5520571644702,3,0,0,0
RTF,47503.085939275305,19.171809898792166,2,0,0,0
RTF,76150.21350706244,36.91702251177074,3,0,0,0
RTF,51737.65781465395,26.22942969108991,2,0,0,0
RTF,93664.8746130387,36.108124355064476,4,0,0,0
RTF,67026.40114036191,21.710668567269828,3,0,0,0
RTF,118722.21152840351,77.8703525473392,4,0,0,0
RTF,69505.47640829805,25.84246068049676,3,0,0,0
RTF,100364.97073766062,47.27495122943435,4,0,0,0
RTF,99795.54488690518,46.32590814484196,4,0,0,0
RTF,71862.15793308188,29.77026322180314,3,0,0,0
RTF,101902.04039724276,49.83673399540457,4,0,0,0
RTF,105658.84987293497,56.098083121558275,4,0,0,0
RTF,103520.8702378248,52.534783729708,4,0,0,0
RTF,48469.91518545558,20.783191975759312,2,0,0,0
RTF,100246.7469192578,47.07791153209631,4,0,0,0
RTF,112838.46573302476,68.06410955504126,4,0,0,0
RTF,26087.381752301833,13.478969587169722,1,0,0,0
RTF,45269.55493300574,15.449258221676242,2,0,0,0
RTF,51555.45803645796,25.925763394096602,2,0,0,0
RTF,70922.51505778878,28.20419176298132,3,0,0,0
RTF,99101.40474016852,45.169007900280874,4,0,0,0
RTF,78059.28014160882,40.09880023601469,3,0,0,0
RTF,97232.79592754522,42.054659879241996,4,0,0,0
RTF,76268.7749433372,37.11462490556198,3,0,0,0
RTF,111816.6979337667,66.3611632229445,4,0,0,0
RTF,48729.735489990664,21.216225816651107,2,0,0,0
RTF,73176.05295432833,31.960088257213876,3,0,0,0
RTF,59345.81153843896,38.90968589739827,2,0,0,0
RTF,103256.511428188,52.09418571364665,4,0,0,0
RTF,53765.000306157264,29.608333843595446,2,0,0,0
RTF,78068.45489708762,40.11409149514603,3,0,0,0
RTF,100668.91748120371,47.781529135339554,4,0,0,0
RTF,47430.50895875424,19.050848264590392,2,0,0,0
RTF,49474.77371155031,22.45795618591719,2,0,0,0
RTF,73163.9021393912,31.93983689898532,3,0,0,0
RTF,94536.04422614144,37.56007371023574,4,0,0,0
RTF,50010.02435782021,23.350040596367023,2,0,0,0
RTF,55869.71806134819,33.11619676891365,2,0,0,0
RTF,71715.25749496721,29.52542915827869,3,0,0,0
RTF,77843.53577149434,39.73922628582391,3,0,0,0
RTF,52671.43628593485,27.78572714322475,2,0,0,0
RTF,69966.000998078,26.61000166346333,3,0,0,0
RTF,76819.44462512742,38.032407708545705,3,0,0,0
RTF,76440.34766125478,37.400579435424646,3,0,0,0
RTF,52656.615868152076,27.76102644692012,2,0,0,0
RTF,48611.71788142225,21.019529802370414,2,0,0,0
RTF,105836.06828756834,56.39344714594724,4,0,0,0
RTF,72727.69809673684,31.21283016122807,3,0,0,0
RTF,80349.68236394762,43.91613727324604,3,0,0,0
RTF,54962.104216931,31.603507028218345,2,0,0,0
RTF,97857.28587562779,43.095476459379626,4,0,0,0
RTF,74397.74732628261,33.99624554380435,3,0,0,0
